Zipcode,ZoneName,Small,Medium,Large,ShippingClass,,,ZipZoneID,ZipCode,ZoneID,ShippingClass,ZoneName
2119,5,37,65,83,No Shipping Class Assigned,,,,,,,
2120,5,37,65,83,No Shipping Class Assigned,,,,,,,
2121,5,37,65,83,No Shipping Class Assigned,,,,,,,
2122,5,37,65,83,No Shipping Class Assigned,,,,,,,
2123,5,37,65,83,No Shipping Class Assigned,,,,,,,
2124,5,37,65,83,No Shipping Class Assigned,,,,,,,
2125,5,37,65,83,No Shipping Class Assigned,,,,,,,
2126,5,37,65,83,No Shipping Class Assigned,,,,,,,
2127,5,37,65,83,No Shipping Class Assigned,,,,,,,
2128,5,37,65,83,No Shipping Class Assigned,,,,,,,
2129,5,37,65,83,No Shipping Class Assigned,,,,,,,
2130,5,37,65,83,No Shipping Class Assigned,,,,,,,
2131,5,37,65,83,No Shipping Class Assigned,,,,,,,
2132,5,37,65,83,No Shipping Class Assigned,,,,,,,
2133,5,37,65,83,No Shipping Class Assigned,,,,,,,
2134,5,37,65,83,No Shipping Class Assigned,,,,,,,
2135,5,37,65,83,No Shipping Class Assigned,,,,,,,
2136,5,37,65,83,No Shipping Class Assigned,,,,,,,
2137,5,37,65,83,No Shipping Class Assigned,,,,,,,
2138,5,37,65,83,No Shipping Class Assigned,,,,,,,
2139,5,37,65,83,No Shipping Class Assigned,,,,,,,
2140,5,37,65,83,No Shipping Class Assigned,,,,,,,
2141,5,37,65,83,No Shipping Class Assigned,,,,,,,
2142,5,37,65,83,No Shipping Class Assigned,,,,,,,
2143,5,37,65,83,No Shipping Class Assigned,,,,,,,
2144,5,37,65,83,No Shipping Class Assigned,,,,,,,
2145,5,37,65,83,No Shipping Class Assigned,,,,,,,
2146,5,37,65,83,No Shipping Class Assigned,,,,,,,
2147,5,37,65,83,No Shipping Class Assigned,,,,,,,
2148,5,37,65,83,No Shipping Class Assigned,,,,,,,
2149,5,37,65,83,No Shipping Class Assigned,,,,,,,
2150,5,37,65,83,No Shipping Class Assigned,,,,,,,
2151,5,37,65,83,No Shipping Class Assigned,,,,,,,
2152,5,37,65,83,No Shipping Class Assigned,,,,,,,
2153,5,37,65,83,No Shipping Class Assigned,,,,,,,
2154,5,37,65,83,No Shipping Class Assigned,,,,,,,
2155,5,37,65,83,No Shipping Class Assigned,,,,,,,
2156,5,37,65,83,No Shipping Class Assigned,,,,,,,
2157,5,37,65,83,No Shipping Class Assigned,,,,,,,
2158,5,37,65,83,No Shipping Class Assigned,,,,,,,
2159,5,37,65,83,No Shipping Class Assigned,,,,,,,
2160,5,37,65,83,No Shipping Class Assigned,,,,,,,
2161,5,37,65,83,No Shipping Class Assigned,,,,,,,
2162,5,37,65,83,No Shipping Class Assigned,,,,,,,
2163,5,37,65,83,No Shipping Class Assigned,,,,,,,
2164,5,37,65,83,No Shipping Class Assigned,,,,,,,
2165,5,37,65,83,No Shipping Class Assigned,,,,,,,
2166,5,37,65,83,No Shipping Class Assigned,,,,,,,
2167,5,37,65,83,No Shipping Class Assigned,,,,,,,
2168,5,37,65,83,No Shipping Class Assigned,,,,,,,
2169,5,37,65,83,No Shipping Class Assigned,,,,,,,
2170,5,37,65,83,No Shipping Class Assigned,,,,,,,
2171,5,37,65,83,No Shipping Class Assigned,,,,,,,
2172,5,37,65,83,No Shipping Class Assigned,,,,,,,
2173,5,37,65,83,No Shipping Class Assigned,,,,,,,
2174,5,37,65,83,No Shipping Class Assigned,,,,,,,
2175,5,37,65,83,No Shipping Class Assigned,,,,,,,
2176,5,37,65,83,No Shipping Class Assigned,,,,,,,
2177,5,37,65,83,No Shipping Class Assigned,,,,,,,
2178,5,37,65,83,No Shipping Class Assigned,,,,,,,
2179,5,37,65,83,No Shipping Class Assigned,,,,,,,
2180,5,37,65,83,No Shipping Class Assigned,,,,,,,
2181,5,37,65,83,No Shipping Class Assigned,,,,,,,
2184,5,37,65,83,No Shipping Class Assigned,,,,,,,
2185,5,37,65,83,No Shipping Class Assigned,,,,,,,
2186,5,37,65,83,No Shipping Class Assigned,,,,,,,
2187,5,37,65,83,No Shipping Class Assigned,,,,,,,
2188,5,37,65,83,No Shipping Class Assigned,,,,,,,
2189,5,37,65,83,No Shipping Class Assigned,,,,,,,
2190,5,37,65,83,No Shipping Class Assigned,,,,,,,
2191,5,37,65,83,No Shipping Class Assigned,,,,,,,
2192,5,37,65,83,No Shipping Class Assigned,,,,,,,
2193,5,37,65,83,No Shipping Class Assigned,,,,,,,
2194,5,37,65,83,No Shipping Class Assigned,,,,,,,
2195,5,37,65,83,No Shipping Class Assigned,,,,,,,
2196,5,37,65,83,No Shipping Class Assigned,,,,,,,
2199,5,37,65,83,No Shipping Class Assigned,,,,,,,
2201,5,37,65,83,No Shipping Class Assigned,,,,,,,
2202,5,37,65,83,No Shipping Class Assigned,,,,,,,
2203,5,37,65,83,No Shipping Class Assigned,,,,,,,
2204,5,37,65,83,No Shipping Class Assigned,,,,,,,
2205,5,37,65,83,No Shipping Class Assigned,,,,,,,
2206,5,37,65,83,No Shipping Class Assigned,,,,,,,
2207,5,37,65,83,No Shipping Class Assigned,,,,,,,
2208,5,37,65,83,No Shipping Class Assigned,,,,,,,
2209,5,37,65,83,No Shipping Class Assigned,,,,,,,
2210,5,37,65,83,No Shipping Class Assigned,,,,,,,
2211,5,37,65,83,No Shipping Class Assigned,,,,,,,
2212,5,37,65,83,No Shipping Class Assigned,,,,,,,
2215,5,37,65,83,No Shipping Class Assigned,,,,,,,
2216,5,37,65,83,No Shipping Class Assigned,,,,,,,
2217,5,37,65,83,No Shipping Class Assigned,,,,,,,
2222,5,37,65,83,No Shipping Class Assigned,,,,,,,
2228,5,37,65,83,No Shipping Class Assigned,,,,,,,
2238,5,37,65,83,No Shipping Class Assigned,,,,,,,
2239,5,37,65,83,No Shipping Class Assigned,,,,,,,
2241,5,37,65,83,No Shipping Class Assigned,,,,,,,
2254,5,37,65,83,No Shipping Class Assigned,,,,,,,
2258,5,37,65,83,No Shipping Class Assigned,,,,,,,
2266,5,37,65,83,No Shipping Class Assigned,,,,,,,
2269,5,37,65,83,No Shipping Class Assigned,,,,,,,
2272,5,37,65,83,No Shipping Class Assigned,,,,,,,
2277,5,37,65,83,No Shipping Class Assigned,,,,,,,
2283,5,37,65,83,No Shipping Class Assigned,,,,,,,
2284,5,37,65,83,No Shipping Class Assigned,,,,,,,
2293,5,37,65,83,No Shipping Class Assigned,,,,,,,
2295,5,37,65,83,No Shipping Class Assigned,,,,,,,
2297,5,37,65,83,No Shipping Class Assigned,,,,,,,
2298,5,37,65,83,No Shipping Class Assigned,,,,,,,
2301,5,37,65,83,No Shipping Class Assigned,,,,,,,
2302,5,37,65,83,No Shipping Class Assigned,,,,,,,
2303,5,37,65,83,No Shipping Class Assigned,,,,,,,
2304,5,37,65,83,No Shipping Class Assigned,,,,,,,
2305,5,37,65,83,No Shipping Class Assigned,,,,,,,
2322,5,37,65,83,No Shipping Class Assigned,,,,,,,
2324,5,37,65,83,No Shipping Class Assigned,,,,,,,
2325,5,37,65,83,No Shipping Class Assigned,,,,,,,
2327,5,37,65,83,No Shipping Class Assigned,,,,,,,
2330,5,37,65,83,No Shipping Class Assigned,,,,,,,
2331,5,37,65,83,No Shipping Class Assigned,,,,,,,
2332,5,37,65,83,No Shipping Class Assigned,,,,,,,
2333,5,37,65,83,No Shipping Class Assigned,,,,,,,
2334,5,37,65,83,No Shipping Class Assigned,,,,,,,
2337,5,37,65,83,No Shipping Class Assigned,,,,,,,
2338,5,37,65,83,No Shipping Class Assigned,,,,,,,
2339,5,37,65,83,No Shipping Class Assigned,,,,,,,
2340,5,37,65,83,No Shipping Class Assigned,,,,,,,
2341,5,37,65,83,No Shipping Class Assigned,,,,,,,
2343,5,37,65,83,No Shipping Class Assigned,,,,,,,
2344,5,37,65,83,No Shipping Class Assigned,,,,,,,
2345,5,37,65,83,No Shipping Class Assigned,,,,,,,
2346,5,37,65,83,No Shipping Class Assigned,,,,,,,
2347,5,37,65,83,No Shipping Class Assigned,,,,,,,
2348,5,37,65,83,No Shipping Class Assigned,,,,,,,
2349,5,37,65,83,No Shipping Class Assigned,,,,,,,
2350,5,37,65,83,No Shipping Class Assigned,,,,,,,
2351,5,37,65,83,No Shipping Class Assigned,,,,,,,
2355,5,37,65,83,No Shipping Class Assigned,,,,,,,
2356,5,37,65,83,No Shipping Class Assigned,,,,,,,
2357,5,37,65,83,No Shipping Class Assigned,,,,,,,
2358,5,37,65,83,No Shipping Class Assigned,,,,,,,
2359,5,37,65,83,No Shipping Class Assigned,,,,,,,
2360,5,37,65,83,No Shipping Class Assigned,,,,,,,
2361,5,37,65,83,No Shipping Class Assigned,,,,,,,
2362,5,37,65,83,No Shipping Class Assigned,,,,,,,
2363,5,37,65,83,No Shipping Class Assigned,,,,,,,
2364,5,37,65,83,No Shipping Class Assigned,,,,,,,
2366,5,37,65,83,No Shipping Class Assigned,,,,,,,
2367,5,37,65,83,No Shipping Class Assigned,,,,,,,
2368,5,37,65,83,No Shipping Class Assigned,,,,,,,
2370,5,37,65,83,No Shipping Class Assigned,,,,,,,
2375,5,37,65,83,No Shipping Class Assigned,,,,,,,
2379,5,37,65,83,No Shipping Class Assigned,,,,,,,
2381,5,37,65,83,No Shipping Class Assigned,,,,,,,
2382,5,37,65,83,No Shipping Class Assigned,,,,,,,
2401,4,35,56,75,No Shipping Class Assigned,,,,,,,
2402,4,35,56,75,No Shipping Class Assigned,,,,,,,
2403,4,35,56,75,No Shipping Class Assigned,,,,,,,
2404,4,35,56,75,No Shipping Class Assigned,,,,,,,
2405,4,35,56,75,No Shipping Class Assigned,,,,,,,
2411,4,35,56,75,No Shipping Class Assigned,,,,,,,
2420,4,35,56,75,No Shipping Class Assigned,,,,,,,
2421,4,35,56,75,No Shipping Class Assigned,,,,,,,
2445,5,37,65,83,No Shipping Class Assigned,,,,,,,
2446,5,37,65,83,No Shipping Class Assigned,,,,,,,
2447,5,37,65,83,No Shipping Class Assigned,,,,,,,
2451,4,35,56,75,No Shipping Class Assigned,,,,,,,
2452,4,35,56,75,No Shipping Class Assigned,,,,,,,
2453,4,35,56,75,No Shipping Class Assigned,,,,,,,
2454,4,35,56,75,No Shipping Class Assigned,,,,,,,
2455,4,35,56,75,No Shipping Class Assigned,,,,,,,
2456,4,35,56,75,No Shipping Class Assigned,,,,,,,
2457,4,35,56,75,No Shipping Class Assigned,,,,,,,
2458,4,35,56,75,No Shipping Class Assigned,,,,,,,
2459,4,35,56,75,No Shipping Class Assigned,,,,,,,
2460,4,35,56,75,No Shipping Class Assigned,,,,,,,
2461,4,35,56,75,No Shipping Class Assigned,,,,,,,
2462,4,35,56,75,No Shipping Class Assigned,,,,,,,
2464,4,35,56,75,No Shipping Class Assigned,,,,,,,
2465,4,35,56,75,No Shipping Class Assigned,,,,,,,
2466,4,35,56,75,No Shipping Class Assigned,,,,,,,
2467,4,35,56,75,No Shipping Class Assigned,,,,,,,
2468,4,35,56,75,No Shipping Class Assigned,,,,,,,
2471,4,35,56,75,No Shipping Class Assigned,,,,,,,
2472,4,35,56,75,No Shipping Class Assigned,,,,,,,
2474,4,35,56,75,No Shipping Class Assigned,,,,,,,
2475,4,35,56,75,No Shipping Class Assigned,,,,,,,
2476,4,35,56,75,No Shipping Class Assigned,,,,,,,
2477,4,35,56,75,No Shipping Class Assigned,,,,,,,
2478,4,35,56,75,No Shipping Class Assigned,,,,,,,
2479,4,35,56,75,No Shipping Class Assigned,,,,,,,
2481,4,35,56,75,No Shipping Class Assigned,,,,,,,
2482,4,35,56,75,No Shipping Class Assigned,,,,,,,
2492,5,37,65,83,No Shipping Class Assigned,,,,,,,
2493,5,37,65,83,No Shipping Class Assigned,,,,,,,
2494,5,37,65,83,No Shipping Class Assigned,,,,,,,
2495,5,37,65,83,No Shipping Class Assigned,,,,,,,
2499,5,37,65,83,No Shipping Class Assigned,,,,,,,
2532,5,37,65,83,No Shipping Class Assigned,,,,,,,
2534,5,37,65,83,No Shipping Class Assigned,,,,,,,
2535,5,37,65,83,No Shipping Class Assigned,,,,,,,
2536,5,37,65,83,No Shipping Class Assigned,,,,,,,
2537,5,37,65,83,No Shipping Class Assigned,,,,,,,
2538,5,37,65,83,No Shipping Class Assigned,,,,,,,
2539,5,37,65,83,No Shipping Class Assigned,,,,,,,
2540,5,37,65,83,No Shipping Class Assigned,,,,,,,
2541,5,37,65,83,No Shipping Class Assigned,,,,,,,
2542,5,37,65,83,No Shipping Class Assigned,,,,,,,
2543,5,37,65,83,No Shipping Class Assigned,,,,,,,
2552,5,37,65,83,No Shipping Class Assigned,,,,,,,
2553,5,37,65,83,No Shipping Class Assigned,,,,,,,
2554,5,37,65,83,No Shipping Class Assigned,,,,,,,
2556,5,37,65,83,No Shipping Class Assigned,,,,,,,
2557,5,37,65,83,No Shipping Class Assigned,,,,,,,
2558,5,37,65,83,No Shipping Class Assigned,,,,,,,
2559,5,37,65,83,No Shipping Class Assigned,,,,,,,
2561,5,37,65,83,No Shipping Class Assigned,,,,,,,
2562,5,37,65,83,No Shipping Class Assigned,,,,,,,
2563,5,37,65,83,No Shipping Class Assigned,,,,,,,
2564,5,37,65,83,No Shipping Class Assigned,,,,,,,
2565,5,37,65,83,No Shipping Class Assigned,,,,,,,
2568,5,37,65,83,No Shipping Class Assigned,,,,,,,
2571,5,37,65,83,No Shipping Class Assigned,,,,,,,
2573,5,37,65,83,No Shipping Class Assigned,,,,,,,
2574,5,37,65,83,No Shipping Class Assigned,,,,,,,
2575,5,37,65,83,No Shipping Class Assigned,,,,,,,
2576,5,37,65,83,No Shipping Class Assigned,,,,,,,
2584,5,37,65,83,No Shipping Class Assigned,,,,,,,
2601,5,37,65,83,No Shipping Class Assigned,,,,,,,
2630,5,37,65,83,No Shipping Class Assigned,,,,,,,
2631,5,37,65,83,No Shipping Class Assigned,,,,,,,
2632,5,37,65,83,No Shipping Class Assigned,,,,,,,
2633,5,37,65,83,No Shipping Class Assigned,,,,,,,
2634,5,37,65,83,No Shipping Class Assigned,,,,,,,
2635,5,37,65,83,No Shipping Class Assigned,,,,,,,
2636,5,37,65,83,No Shipping Class Assigned,,,,,,,
2637,5,37,65,83,No Shipping Class Assigned,,,,,,,
2638,5,37,65,83,No Shipping Class Assigned,,,,,,,
2639,5,37,65,83,No Shipping Class Assigned,,,,,,,
2641,5,37,65,83,No Shipping Class Assigned,,,,,,,
2642,5,37,65,83,No Shipping Class Assigned,,,,,,,
2643,5,37,65,83,No Shipping Class Assigned,,,,,,,
2644,5,37,65,83,No Shipping Class Assigned,,,,,,,
2645,5,37,65,83,No Shipping Class Assigned,,,,,,,
2646,5,37,65,83,No Shipping Class Assigned,,,,,,,
2647,5,37,65,83,No Shipping Class Assigned,,,,,,,
2648,5,37,65,83,No Shipping Class Assigned,,,,,,,
2649,5,37,65,83,No Shipping Class Assigned,,,,,,,
2650,5,37,65,83,No Shipping Class Assigned,,,,,,,
2651,5,37,65,83,No Shipping Class Assigned,,,,,,,
2652,5,37,65,83,No Shipping Class Assigned,,,,,,,
2653,5,37,65,83,No Shipping Class Assigned,,,,,,,
2655,5,37,65,83,No Shipping Class Assigned,,,,,,,
2657,5,37,65,83,No Shipping Class Assigned,,,,,,,
2659,5,37,65,83,No Shipping Class Assigned,,,,,,,
2660,5,37,65,83,No Shipping Class Assigned,,,,,,,
2661,5,37,65,83,No Shipping Class Assigned,,,,,,,
2662,5,37,65,83,No Shipping Class Assigned,,,,,,,
2663,5,37,65,83,No Shipping Class Assigned,,,,,,,
2664,5,37,65,83,No Shipping Class Assigned,,,,,,,
2666,5,37,65,83,No Shipping Class Assigned,,,,,,,
2667,5,37,65,83,No Shipping Class Assigned,,,,,,,
2668,5,37,65,83,No Shipping Class Assigned,,,,,,,
2669,5,37,65,83,No Shipping Class Assigned,,,,,,,
2670,5,37,65,83,No Shipping Class Assigned,,,,,,,
2671,5,37,65,83,No Shipping Class Assigned,,,,,,,
2672,5,37,65,83,No Shipping Class Assigned,,,,,,,
2673,5,37,65,83,No Shipping Class Assigned,,,,,,,
2675,5,37,65,83,No Shipping Class Assigned,,,,,,,
2702,4,35,56,75,No Shipping Class Assigned,,,,,,,
2703,4,35,56,75,No Shipping Class Assigned,,,,,,,
2712,4,35,56,75,No Shipping Class Assigned,,,,,,,
2713,4,35,56,75,No Shipping Class Assigned,,,,,,,
2714,4,35,56,75,No Shipping Class Assigned,,,,,,,
2715,4,35,56,75,No Shipping Class Assigned,,,,,,,
2717,4,35,56,75,No Shipping Class Assigned,,,,,,,
2718,4,35,56,75,No Shipping Class Assigned,,,,,,,
2719,4,35,56,75,No Shipping Class Assigned,,,,,,,
2720,4,35,56,75,No Shipping Class Assigned,,,,,,,
2721,4,35,56,75,No Shipping Class Assigned,,,,,,,
2722,4,35,56,75,No Shipping Class Assigned,,,,,,,
2723,4,35,56,75,No Shipping Class Assigned,,,,,,,
2724,4,35,56,75,No Shipping Class Assigned,,,,,,,
2725,4,35,56,75,No Shipping Class Assigned,,,,,,,
2726,4,35,56,75,No Shipping Class Assigned,,,,,,,
2738,4,35,56,75,No Shipping Class Assigned,,,,,,,
2739,4,35,56,75,No Shipping Class Assigned,,,,,,,
2740,4,35,56,75,No Shipping Class Assigned,,,,,,,
2741,4,35,56,75,No Shipping Class Assigned,,,,,,,
2742,4,35,56,75,No Shipping Class Assigned,,,,,,,
2743,4,35,56,75,No Shipping Class Assigned,,,,,,,
2744,4,35,56,75,No Shipping Class Assigned,,,,,,,
2745,4,35,56,75,No Shipping Class Assigned,,,,,,,
2746,4,35,56,75,No Shipping Class Assigned,,,,,,,
2747,4,35,56,75,No Shipping Class Assigned,,,,,,,
2748,4,35,56,75,No Shipping Class Assigned,,,,,,,
2754,4,35,56,75,No Shipping Class Assigned,,,,,,,
2760,4,35,56,75,No Shipping Class Assigned,,,,,,,
2761,4,35,56,75,No Shipping Class Assigned,,,,,,,
2762,4,35,56,75,No Shipping Class Assigned,,,,,,,
2763,4,35,56,75,No Shipping Class Assigned,,,,,,,
2764,4,35,56,75,No Shipping Class Assigned,,,,,,,
2766,4,35,56,75,No Shipping Class Assigned,,,,,,,
2767,4,35,56,75,No Shipping Class Assigned,,,,,,,
2768,4,35,56,75,No Shipping Class Assigned,,,,,,,
2769,4,35,56,75,No Shipping Class Assigned,,,,,,,
2770,4,35,56,75,No Shipping Class Assigned,,,,,,,
2771,4,35,56,75,No Shipping Class Assigned,,,,,,,
2777,4,35,56,75,No Shipping Class Assigned,,,,,,,
2779,4,35,56,75,No Shipping Class Assigned,,,,,,,
2780,4,35,56,75,No Shipping Class Assigned,,,,,,,
2783,4,35,56,75,No Shipping Class Assigned,,,,,,,
2790,4,35,56,75,No Shipping Class Assigned,,,,,,,
2791,4,35,56,75,No Shipping Class Assigned,,,,,,,
2801,4,35,56,75,No Shipping Class Assigned,,,,,,,
2802,4,35,56,75,No Shipping Class Assigned,,,,,,,
2804,4,35,56,75,No Shipping Class Assigned,,,,,,,
2806,4,35,56,75,No Shipping Class Assigned,,,,,,,
2807,4,35,56,75,No Shipping Class Assigned,,,,,,,
2808,4,35,56,75,No Shipping Class Assigned,,,,,,,
2809,4,35,56,75,No Shipping Class Assigned,,,,,,,
2812,4,35,56,75,No Shipping Class Assigned,,,,,,,
2813,4,35,56,75,No Shipping Class Assigned,,,,,,,
2814,4,35,56,75,No Shipping Class Assigned,,,,,,,
2815,4,35,56,75,No Shipping Class Assigned,,,,,,,
2816,4,35,56,75,No Shipping Class Assigned,,,,,,,
2817,4,35,56,75,No Shipping Class Assigned,,,,,,,
2818,4,35,56,75,No Shipping Class Assigned,,,,,,,
2822,4,35,56,75,No Shipping Class Assigned,,,,,,,
2823,4,35,56,75,No Shipping Class Assigned,,,,,,,
2824,4,35,56,75,No Shipping Class Assigned,,,,,,,
2825,4,35,56,75,No Shipping Class Assigned,,,,,,,
2826,4,35,56,75,No Shipping Class Assigned,,,,,,,
2827,4,35,56,75,No Shipping Class Assigned,,,,,,,
2828,4,35,56,75,No Shipping Class Assigned,,,,,,,
2829,4,35,56,75,No Shipping Class Assigned,,,,,,,
2830,4,35,56,75,No Shipping Class Assigned,,,,,,,
2831,4,35,56,75,No Shipping Class Assigned,,,,,,,
2832,4,35,56,75,No Shipping Class Assigned,,,,,,,
2833,4,35,56,75,No Shipping Class Assigned,,,,,,,
2835,4,35,56,75,No Shipping Class Assigned,,,,,,,
2836,4,35,56,75,No Shipping Class Assigned,,,,,,,
2837,4,35,56,75,No Shipping Class Assigned,,,,,,,
2838,4,35,56,75,No Shipping Class Assigned,,,,,,,
2839,4,35,56,75,No Shipping Class Assigned,,,,,,,
2840,4,35,56,75,No Shipping Class Assigned,,,,,,,
2841,4,35,56,75,No Shipping Class Assigned,,,,,,,
2842,4,35,56,75,No Shipping Class Assigned,,,,,,,
2852,4,35,56,75,No Shipping Class Assigned,,,,,,,
2854,4,35,56,75,No Shipping Class Assigned,,,,,,,
2857,4,35,56,75,No Shipping Class Assigned,,,,,,,
2858,4,35,56,75,No Shipping Class Assigned,,,,,,,
2859,4,35,56,75,No Shipping Class Assigned,,,,,,,
2860,4,35,56,75,No Shipping Class Assigned,,,,,,,
2861,4,35,56,75,No Shipping Class Assigned,,,,,,,
2862,4,35,56,75,No Shipping Class Assigned,,,,,,,
2863,4,35,56,75,No Shipping Class Assigned,,,,,,,
2864,4,35,56,75,No Shipping Class Assigned,,,,,,,
2865,4,35,56,75,No Shipping Class Assigned,,,,,,,
2871,4,35,56,75,No Shipping Class Assigned,,,,,,,
2872,4,35,56,75,No Shipping Class Assigned,,,,,,,
2873,4,35,56,75,No Shipping Class Assigned,,,,,,,
2874,4,35,56,75,No Shipping Class Assigned,,,,,,,
2875,4,35,56,75,No Shipping Class Assigned,,,,,,,
2876,4,35,56,75,No Shipping Class Assigned,,,,,,,
2877,4,35,56,75,No Shipping Class Assigned,,,,,,,
2878,4,35,56,75,No Shipping Class Assigned,,,,,,,
2879,4,35,56,75,No Shipping Class Assigned,,,,,,,
2880,4,35,56,75,No Shipping Class Assigned,,,,,,,
2881,4,35,56,75,No Shipping Class Assigned,,,,,,,
2882,4,35,56,75,No Shipping Class Assigned,,,,,,,
2883,4,35,56,75,No Shipping Class Assigned,,,,,,,
2885,4,35,56,75,No Shipping Class Assigned,,,,,,,
2886,4,35,56,75,No Shipping Class Assigned,,,,,,,
2887,4,35,56,75,No Shipping Class Assigned,,,,,,,
2888,4,35,56,75,No Shipping Class Assigned,,,,,,,
2889,4,35,56,75,No Shipping Class Assigned,,,,,,,
2891,4,35,56,75,No Shipping Class Assigned,,,,,,,
2892,4,35,56,75,No Shipping Class Assigned,,,,,,,
2893,4,35,56,75,No Shipping Class Assigned,,,,,,,
2894,4,35,56,75,No Shipping Class Assigned,,,,,,,
2895,4,35,56,75,No Shipping Class Assigned,,,,,,,
2896,4,35,56,75,No Shipping Class Assigned,,,,,,,
2898,4,35,56,75,No Shipping Class Assigned,,,,,,,
2901,4,35,56,75,No Shipping Class Assigned,,,,,,,
2902,4,35,56,75,No Shipping Class Assigned,,,,,,,
2903,4,35,56,75,No Shipping Class Assigned,,,,,,,
2904,4,35,56,75,No Shipping Class Assigned,,,,,,,
2905,4,35,56,75,No Shipping Class Assigned,,,,,,,
2906,4,35,56,75,No Shipping Class Assigned,,,,,,,
2907,4,35,56,75,No Shipping Class Assigned,,,,,,,
2908,4,35,56,75,No Shipping Class Assigned,,,,,,,
2909,4,35,56,75,No Shipping Class Assigned,,,,,,,
2910,4,35,56,75,No Shipping Class Assigned,,,,,,,
2911,4,35,56,75,No Shipping Class Assigned,,,,,,,
2912,4,35,56,75,No Shipping Class Assigned,,,,,,,
2914,4,35,56,75,No Shipping Class Assigned,,,,,,,
2915,4,35,56,75,No Shipping Class Assigned,,,,,,,
2916,4,35,56,75,No Shipping Class Assigned,,,,,,,
2917,4,35,56,75,No Shipping Class Assigned,,,,,,,
2918,4,35,56,75,No Shipping Class Assigned,,,,,,,
2919,4,35,56,75,No Shipping Class Assigned,,,,,,,
2920,4,35,56,75,No Shipping Class Assigned,,,,,,,
2921,4,35,56,75,No Shipping Class Assigned,,,,,,,
2940,3,13,22,22,No Shipping Class Assigned,,,,,,,
3031,4,35,56,75,No Shipping Class Assigned,,,,,,,
3032,4,35,56,75,No Shipping Class Assigned,,,,,,,
3033,4,35,56,75,No Shipping Class Assigned,,,,,,,
3034,4,35,56,75,No Shipping Class Assigned,,,,,,,
3036,4,35,56,75,No Shipping Class Assigned,,,,,,,
3037,4,35,56,75,No Shipping Class Assigned,,,,,,,
3038,4,35,56,75,No Shipping Class Assigned,,,,,,,
3040,3,13,22,22,No Shipping Class Assigned,,,,,,,
3041,3,13,22,22,No Shipping Class Assigned,,,,,,,
3042,3,13,22,22,No Shipping Class Assigned,,,,,,,
3043,3,13,22,22,No Shipping Class Assigned,,,,,,,
3044,3,13,22,22,No Shipping Class Assigned,,,,,,,
3045,3,13,22,22,No Shipping Class Assigned,,,,,,,
3046,3,13,22,22,No Shipping Class Assigned,,,,,,,
3047,3,13,22,22,No Shipping Class Assigned,,,,,,,
3048,3,13,22,22,No Shipping Class Assigned,,,,,,,
3049,3,13,22,22,No Shipping Class Assigned,,,,,,,
3051,4,35,56,75,No Shipping Class Assigned,,,,,,,
3052,4,35,56,75,No Shipping Class Assigned,,,,,,,
3053,4,35,56,75,No Shipping Class Assigned,,,,,,,
3054,4,35,56,75,No Shipping Class Assigned,,,,,,,
3055,4,35,56,75,No Shipping Class Assigned,,,,,,,
3057,4,35,56,75,No Shipping Class Assigned,,,,,,,
3060,4,35,56,75,No Shipping Class Assigned,,,,,,,
3061,4,35,56,75,No Shipping Class Assigned,,,,,,,
3062,4,35,56,75,No Shipping Class Assigned,,,,,,,
3063,4,35,56,75,No Shipping Class Assigned,,,,,,,
3064,4,35,56,75,No Shipping Class Assigned,,,,,,,
3070,4,35,56,75,No Shipping Class Assigned,,,,,,,
3071,4,35,56,75,No Shipping Class Assigned,,,,,,,
3073,4,35,56,75,No Shipping Class Assigned,,,,,,,
3076,4,35,56,75,No Shipping Class Assigned,,,,,,,
3077,4,35,56,75,No Shipping Class Assigned,,,,,,,
3079,4,35,56,75,No Shipping Class Assigned,,,,,,,
3082,3,13,22,22,No Shipping Class Assigned,,,,,,,
3084,3,13,22,22,No Shipping Class Assigned,,,,,,,
3086,3,13,22,22,No Shipping Class Assigned,,,,,,,
3087,3,13,22,22,No Shipping Class Assigned,,,,,,,
3101,3,13,22,22,No Shipping Class Assigned,,,,,,,
3102,3,13,22,22,No Shipping Class Assigned,,,,,,,
